V1,V2,V3,V4,V5,V6
9397.126953125,9769.264,10144.198,10515.035,10944.828,11280.537
2982.0087890625,3114.6396,3242.9648,3391.456,3436.3997,3442.3525
16814.67578125,17790.594,18763.102,19685.906,20617.625,21626.957
4775.78173828125,4946.6543,5114.143,5273.467,5474.838,5643.3213
11527.79296875,12300.5205,13170.185,14033.324,15048.594,15704.732
5381.8359375,5609.075,5818.1523,6029.413,6279.4253,6425.8237
3028.7509765625,3190.4583,3339.9717,3526.1423,3616.1973,3647.2207
2469.642578125,2536.5105,2605.484,2672.3313,2730.0396,2796.2795
2112.01513671875,2215.433,2333.0986,2495.2551,2515.849,2552.8638
12657.6123046875,13546.819,14584.447,15574.211,16776.818,17785.424
11979.7373046875,12510.996,12882.662,13422.85,13820.327,13861.434
14667.236328125,16067.67,17490.89,19115.506,20134.953,20444.818
4701.333984375,4995.5435,5344.2705,5699.58,5998.2246,6100.587
4539.8232421875,4835.1436,5212.54,5655.7085,5879.931,5973.1924
1020.8397216796875,929.1388,952.70825,850.9215,842.8395,864.9436
4376.10693359375,4537.331,4693.273,4877.271,4958.0444,4966.147
11303.5302734375,12067.191,12916.823,13753.159,14717.848,15370.668
6850.953125,6885.2866,7057.9136,6826.8657,7087.4805,7430.176
2339.769287109375,2407.2395,2470.5408,2538.0354,2601.302,2670.3826
1890.7154541015625,1952.1182,2019.0145,2072.2822,2159.7476,2232.7522
6093.21728515625,6526.077,6926.913,7435.756,7523.669,7544.212
10257.4677734375,10837.613,11460.896,12041.881,12529.922,12651.59
2313.65966796875,2392.6182,2472.8857,2583.5159,2616.7734,2623.4285
7074.2958984375,7147.973,7095.755,7276.8438,7390.5547,6839.1206
4973.130859375,5410.1426,5853.618,6314.143,6669.795,6790.5015
8258.6513671875,8863.389,9456.751,10108.332,10710.303,10970.083
6055.33935546875,6327.3394,6626.122,6937.4023,7287.591,7514.626
8448.6796875,8575.661,8696.011,8817.514,8898.942,8972.908
4058.96875,4126.4966,4289.28,4413.1177,4592.36,4670.0195
2303.98876953125,2391.021,2474.6733,2569.6,2626.7012,2646.2495
15797.013671875,16519.94,17235.23,17943.646,18352.047,18393.465
2773.6181640625,2821.0525,2864.8242,2903.95,2941.2683,2990.6912
12719.7421875,13127.78,13619.307,14075.352,14651.918,14907.622
2265.2958984375,2423.1648,2586.0103,2740.389,2912.0684,3020.776
15661.724609375,16057.362,16448.902,16816.332,17178.754,17613.63
12151.0146484375,12667.291,13126.114,13681.369,14094.598,14329.906
7949.37255859375,8067.142,8196.812,8314.673,8412.594,8530.77
3974.263427734375,4057.8455,4134.2,4206.28,4283.744,4373.667
3279.773681640625,3365.154,3444.3923,3516.4883,3605.9595,3694.7852
2751.611328125,2836.5522,2917.8276,3002.6829,3092.0361,3150.2378
4728.52490234375,5145.3306,5711.0947,6172.3794,7170.846,7713.6904
9077.70703125,9212.438,9334.518,9470.725,9559.726,9584.335
10949.7900390625,11666.895,12324.629,13030.929,13344.146,13354.988
11849.53515625,12649.4,13391.213,14197.512,14556.824,14571.112
9950.5087890625,10104.461,10263.214,10404.739,10743.258,11081.867
4880.82421875,5233.589,5567.568,5847.665,6306.213,6586.7905
2104.392578125,2213.4258,2319.3623,2443.991,2570.4033,2636.4526
1858.7630615234375,2000.7694,2161.3845,2295.4138,2522.0398,2697.749
5120.7548828125,5433.784,5714.041,6014.534,6132.4785,6149.093
1664.903076171875,1700.7433,1737.871,1775.8563,1812.0139,1848.307
10493.4775390625,10621.054,10731.106,10871.846,11007.57,11113.152
3394.7373046875,3461.116,3575.7444,3679.9902,3794.3477,3735.133
4456.294921875,4893.129,5313.34,5766.08,6091.963,6185.7534
12570.3525390625,13906.387,15313.604,16751.057,17831.611,18157.91
991.0423583984375,1010.5958,1053.7942,1007.3311,1014.5377,1005.0979
6177.50390625,6303.076,6461.1226,6622.454,6797.1494,6905.949
6131.736328125,6156.233,6179.34,6205.912,6221.167,6223.834
12499.4814453125,12956.311,13532.961,14166.322,15216.081,15759.54
6465.13671875,6821.1826,7240.1836,7599.166,8099.3447,8439.955
5558.07958984375,5842.824,6115.4814,6453.8403,6605.25,6634.5244
2053.740234375,2130.9202,2198.6667,2251.1963,2321.3462,2350.556
3171.60009765625,3218.9602,3265.2048,3301.716,3319.3792,3333.8184
11391.2666015625,11609.324,11828.292,12107.43,12216.567,12244.836
4398.3623046875,4641.2676,4993.4624,5282.0903,5650.3516,5846.0684
2671.823486328125,2761.1707,2846.7654,2942.8044,3034.4387,3076.3728
6088.8193359375,6161.4683,6229.847,6297.0645,6371.823,6441.232
4133.66162109375,4416.331,4783.5527,5086.308,5291.2075,5336.1196
5541.28369140625,5549.476,5584.106,5604.2925,5668.796,5646.2964
8069.0234375,8573.611,8895.145,9191.624,9422.306,9624.82
15433.638671875,15840.547,16234.408,16625.979,17058.244,17403.855
4682.39990234375,4784.4297,4871.8535,4958.1685,5044.5713,5079.49
10113.861328125,10178.266,10226.299,10270.224,10287.522,10342.649
7566.3447265625,7649.6733,7730.9204,7807.517,7889.373,7976.4434
5319.63720703125,5411.8345,5504.306,5590.3574,5678.731,5781.682
4278.6591796875,4379.4824,4449.314,4447.5215,4629.6763,4849.858
4925.80078125,4892.1587,4954.6978,4867.294,4898.992,4892.353
7295.4814453125,7640.2207,7987.295,8249.92,8389.926,8679.994
3907.666015625,4109.0986,4356.394,4575.7017,4932.9316,5179.456
4465.943359375,4430.693,4456.1313,4517.421,4782.326,4869.993
1781.012939453125,1795.726,1803.3448,1804.7483,1878.9727,1862.97
2066.486572265625,2101.8572,2134.7944,2166.0933,2182.9626,2192.9731
2419.36083984375,2458.6729,2497.0166,2534.7764,2576.744,2612.2634
6857.318359375,6957.0996,7076.4585,7220.2695,7166.367,7319.333
10173.22265625,10190.617,10202.145,10178.495,10194.494,10197.69
15310.2890625,16693.998,18192.209,19845.26,21640.64,22715.992
1999.979248046875,2076.5042,2144.2083,2218.4048,2258.6694,2331.296
1122.0635986328125,1119.1118,1125.0193,1112.9252,1116.2651,1123.2214
3727.541015625,3800.8506,3874.6743,3945.2925,4019.3264,4099.0073
4032.20849609375,4292.957,4590.9746,4905.4536,5198.5527,5294.4004
6525.2685546875,6544.1143,6561.431,6578.035,6592.959,6613.1763
13480.1298828125,14129.174,14691.386,15383.508,15738.375,15775.029
5467.37451171875,5676.861,5874.55,6056.665,6270.4854,6494.1787
4864.7587890625,5224.998,5671.2197,6021.34,6767.267,7181.4404
8962.03125,9581.877,10342.221,10922.252,12229.24,12949.98
10286.4970703125,11141.123,12088.253,13033.4375,14059.662,14440.648
19120.98046875,19853.148,20513.73,21187.145,21402.01,22136.812
2008.43017578125,2028.833,2047.9288,2067.098,2088.1118,2104.9307
4473.90087890625,4680.788,4913.932,5126.815,5307.377,5438.7495
6699.90625,7257.0312,7742.5977,8517.637,8965.537,9163.645
3307.783447265625,3335.9668,3364.7676,3384.5645,3349.577,3371.2734
7655.26416015625,7743.6973,7830.329,7912.193,7992.3203,8089.829
6970.75146484375,7078.3223,7173.61,7303.914,7361.9824,7423.3574
1563.930908203125,1606.0278,1656.7917,1708.6366,1754.5405,1790.0184
2986.35693359375,3063.6875,3157.5625,3253.408,3334.5444,3395.6013
12575.66796875,13156.15,14044.369,14606.078,15676.085,16075.9
9426.107421875,9944.698,10508.529,10959.645,11914.814,12616.381
9370.4287109375,9871.289,10406.858,10834.061,11742.341,12386.092
7546.609375,7930.3613,8354.421,8708.716,9439.115,9957.684
4479.15625,4814.686,5126.748,5383.3823,5886.997,6160.7207
2881.21728515625,2986.676,3100.4292,3212.9856,3335.3389,3413.9924
7217.19775390625,7269.2896,7320.297,7370.832,7426.5625,7469.9473
4689.6904296875,4854.805,5058.3774,5218.398,5561.635,5857.9727
2433.913330078125,2511.962,2588.9316,2665.0945,2748.9644,2813.4429
6470.2763671875,6508.0747,6544.8,6580.4194,6619.456,6657.8438
5018.65869140625,5130.5166,5238.994,5334.386,5447.415,5534.834
6857.88623046875,7294.995,7784.7407,8233.809,8856.939,9310.769
3202.7568359375,3403.4065,3634.4368,3873.7332,4017.9004,4196.265
1892.69921875,1940.8486,1977.8137,2014.3519,1997.5071,1994.6782
5414.7275390625,5555.595,5523.257,5601.564,5783.966,5734.134
9337.6005859375,9531.862,9723.658,9908.453,10109.961,10311.436
1439.546142578125,1449.2438,1319.1604,1403.2411,1301.3234,1340.0713
4519.7216796875,4664.512,4830.745,4988.3296,5121.62,5272.911
2816.99169921875,2902.8079,2988.4875,3072.0344,3165.0903,3243.416
10424.8505859375,10446.973,10442.528,10551.258,10595.653,10505.865
18706.10546875,19459.71,20912.715,21536.047,22409.121,22823.996
5602.82421875,5763.6016,5898.677,6027.8784,6064.7373,6192.9233
1187.1971435546875,1213.0585,1221.8373,1269.8464,1257.5914,1274.1154
2993.2744140625,3115.856,3226.0317,3345.557,3409.9326,3527.4373
5309.84423828125,5367.09,5421.0117,5475.131,5534.446,5580.6196
11349.814453125,11810.091,12261.981,12697.845,13120.027,13594.422
12474.123046875,13326.549,14341.074,15339.285,16859.398,17807.582
8220.65234375,8868.235,9674.956,10553.971,11548.368,11987.012
5519.94677734375,5688.134,5826.996,6062.467,6116.2646,6134.3457
6185.8125,6412.9014,6628.5815,6896.4526,7060.6387,7116.6064
3993.075927734375,4172.552,4358.17,4692.7197,4963.4053,5095.177
4556.509765625,4706.968,4853.571,5001.885,5159.24,5263.278
3250.629638671875,3369.9453,3479.0054,3582.8208,3695.368,3838.0815
3491.9130859375,3501.4456,3533.6382,3510.3738,3509.6892,3519.892
4400.798828125,4658.092,4920.3857,5202.85,5468.671,5578.231
11716.533203125,12764.04,13257.548,13840.387,14643.367,14475.893
11470.033203125,12509.586,12992.912,13561.756,14353.063,14178.612
2325.95751953125,2371.2407,2417.9792,2462.1648,2502.3853,2554.523
10879.8671875,11209.442,11531.123,11845.157,12112.969,12476.957
1371.614013671875,1441.5991,1512.2277,1586.6597,1651.3895,1672.1895
13007.0166015625,13281.182,14397.394,14253.808,15871.515,16732.43
2908.03466796875,2967.106,3024.9536,3081.5212,3144.4644,3200.8308
11506.2158203125,12533.738,13615.973,14729.57,15742.127,16101.941
1303.971923828125,1301.6943,1304.6112,1302.618,1307.3265,1308.4198
2535.0615234375,2733.584,2952.8564,3148.4329,3444.166,3694.7388
11392.435546875,12115.822,12887.406,13478.941,14428.289,15422.394
1755.7974853515625,1755.2489,1751.3495,1751.5148,1747.9517,1750.1989
6512.04833984375,6692.625,6894.765,7073.1387,7340.3984,7529.8027
1567.097412109375,1683.1072,1790.5446,1917.9993,2001.6018,2027.4941
7283.1748046875,7850.675,8361.665,8998.5,9287.597,9331.085
6907.6533203125,7569.8564,8192.551,8815.547,9498.265,9848.016
7717.6103515625,8233.097,8764.25,9302.627,10047.143,10603.807
2910.6298828125,3104.7512,3305.7788,3487.9365,3670.4844,3887.9668
4973.8876953125,5301.2676,5692.218,6026.421,6496.1743,6713.9844
22612.7265625,22064.697,21817.963,22464.12,22172.197,21792.469
4630.33642578125,4698.544,4728.982,4632.338,4759.4585,4371.045
11432.05859375,12224.113,13026.48,13847.933,14670.662,15139.326
3674.553955078125,3975.1272,4262.131,4566.1514,4876.892,5100.3833
3469.76220703125,3633.6426,3765.067,3885.205,3964.3892,4068.542
4510.78857421875,4688.7256,4789.6274,4948.6987,5006.2593,5059.867
2048.58349609375,2087.512,2197.7769,2196.2004,2318.0322,2378.3174
18041.8828125,19365.895,20799.55,22315.59,24036.031,24940.213
4867.90087890625,5048.83,5255.817,5460.1377,5733.5864,5928.039
7836.59375,8065.7793,8236.638,8365.041,8393.03,8287.23
3516.5234375,3621.101,3730.533,3851.337,3976.3271,4081.8672
13570.658203125,14244.539,15055.646,15905.809,16353.148,16507.654
18541.12109375,19887.592,21315.404,22743.375,23713.867,23875.268
11755.0625,12605.803,13563.482,14499.376,15209.858,15349.478
11318.0947265625,11949.321,12705.667,13622.877,14887.245,15308.737
2464.361083984375,2510.1807,2542.9565,2565.0637,2609.753,2616.8267
3616.0517578125,3808.1782,4000.6868,4236.095,4393.3823,4453.4297
19890.03125,21649.918,23264.375,25067.078,26947.457,28279.607
19763.640625,21502.066,23104.424,24885.762,26779.156,28148.379
8326.470703125,8773.918,9350.914,10024.528,10581.658,10807.086
2341.65478515625,2484.601,2623.7505,2802.4478,2962.0244,3077.6377
4197.3974609375,4471.525,4738.624,5079.536,5298.9854,5409.3545
5180.35693359375,5486.6016,5778.9453,6118.5977,6307.5273,6386.365
4620.6416015625,4717.924,4821.2456,4925.9424,5048.05,5137.302
5061.52490234375,5154.2686,5242.864,5333.4526,5426.3345,5483.1357
5389.06640625,5388.3843,5388.9277,5385.1562,5387.392,5388.408
8041.6123046875,8106.011,8170.084,8234.359,8300.7705,8366.164
3473.093505859375,3587.8281,3538.6487,3770.3596,3796.5264,3684.601
1162.0838623046875,1156.1118,1203.9404,1257.5336,1269.7438,1231.5559
6473.2978515625,6454.268,6445.0825,6582.401,6551.6396,6530.9307
4986.2822265625,5204.165,5416.783,5646.4897,5750.077,5850.325
3503.411376953125,3668.682,3844.8755,4006.2446,4076.1777,4210.2485
3714.1220703125,3753.8691,3870.104,3873.2512,3825.0051,3869.9204
9771.8935546875,10103.746,10431.258,10738.568,11082.306,11395.481
7400.37744140625,7445.086,7442.8047,7435.302,7441.1553,7476.748
1442.19775390625,1474.3356,1500.7399,1572.0284,1533.6501,1527.2539
2827.5380859375,2871.7834,2919.6448,2977.9277,3029.9226,3060.0728
1746.167724609375,1755.3853,1764.5322,1756.7906,1771.0142,1797.0117
13043.953125,13545.777,13936.745,14458.356,14500.936,14591.928
6275.60302734375,6612.943,6918.5537,7220.573,7406.878,7489.6934
3839.65966796875,3881.5237,3923.7544,3958.7283,3969.6836,3998.8926
5321.2451171875,5247.058,5226.3423,5209.375,5279.123,5224.555
9752.3525390625,10015.064,10287.068,10546.517,10804.219,11085.998
4725.72607421875,4875.41,4995.036,5101.0654,5158.613,5244.4736
940.08154296875,923.77734,777.2759,1007.4668,1089.5227,813.92017
5391.21533203125,5378.3364,5329.274,5465.7065,5436.478,5187.1797
1760.830322265625,1833.1267,1917.1506,1942.331,2025.033,2085.1748
2483.6572265625,2486.2798,2490.0918,2487.5017,2496.6316,2493.9539
1500.192626953125,1504.2869,1512.9913,1526.459,1528.081,1521.0935
4705.1611328125,4988.802,5310.1523,5606.4277,5849.0225,6088.915
3190.340087890625,3202.153,3227.1943,3235.959,3234.495,3233.9377
4671.03369140625,4999.3403,5053.0757,5804.691,6096.7456,5811.1797
1730.8232421875,1748.1597,1759.1722,1773.8014,1780.0675,1762.405
6921.32421875,6966.549,7011.7554,7041.453,7051.5327,7056.184
2810.0146484375,2947.429,3065.084,3183.7651,3237.3184,3236.9297
2806.824462890625,2866.752,2926.2927,2985.575,3047.613,3112.5295
2938.484130859375,2960.5151,2978.397,2993.6594,2982.0667,2981.1863
4852.3388671875,4843.379,4844.032,4836.3804,4822.1304,4778.0254
3913.7392578125,3921.8032,3896.5198,3931.7102,3903.3406,3855.4294
2161.42431640625,2215.112,2253.5298,2283.2314,2306.5884,2322.627
3353.772705078125,3441.5405,3511.5125,3570.6736,3617.6616,3644.704
2262.9189453125,2354.6172,2445.2915,2622.643,2676.43,2640.533
2418.1396484375,2461.9497,2494.2002,2523.4797,2529.648,2537.65
3598.405517578125,3623.274,3670.3108,3687.7043,3729.889,3750.6035
5281.2353515625,5338.7534,5335.8687,5391.287,5356.9507,5376.24
3305.176513671875,3332.2175,3328.161,3299.8145,3322.973,3372.8828
5443.02392578125,5533.3696,5581.9556,5646.9336,5670.08,5867.4844
2166.537353515625,2206.336,2228.2302,2296.9414,2324.7224,2353.3474
9414.6865234375,9431.521,9463.569,9492.473,9509.239,9494.175
4491.0166015625,4574.454,4623.709,4742.019,4709.04,4691.584
4331.39404296875,4430.0225,4529.313,4634.4355,4739.5996,4807.095
1384.72705078125,1397.9976,1411.7905,1428.076,1446.1372,1458.9078
9738.2705078125,9763.465,9797.192,9883.305,9889.783,9861.308
10044.564453125,10414.531,10756.481,11137.873,11474.068,11682.904
1705.59619140625,1733.3433,1758.6871,1780.0421,1793.0565,1815.1539
5179.47119140625,5192.952,5226.39,5266.1367,5305.1567,5284.9883
1993.3814697265625,2001.8359,2010.9751,2021.4783,2022.455,2020.8954
1451.734619140625,1520.8188,1585.9375,1644.875,1720.3832,1794.4418
7060.0517578125,7212.427,7381.044,7543.0317,7720.675,7898.126
5122.81982421875,5179.325,5246.9023,5301.4126,5381.99,5450.568
1895.8563232421875,1900.3545,1902.1704,1904.2908,1904.8313,1905.3064
1945.484130859375,2027.9932,2117.1702,2200.813,2298.2517,2382.7307
2164.872802734375,2188.1077,2217.8716,2250.804,2296.5496,2317.3555
1746.4005126953125,1749.5287,1745.8484,1746.4371,1750.1367,1752.8899
1407.41796875,1430.9469,1450.2095,1470.702,1463.405,1463.57
3030.93212890625,3069.4038,3112.6677,3155.9294,3219.3862,3268.5935
3993.166748046875,4055.5007,4071.0376,4123.5786,4111.6787,4070.043
1222.252197265625,1228.3376,1232.3259,1241.5073,1241.4559,1236.5428
2328.173583984375,2388.6587,2447.422,2500.2812,2545.8606,2571.2598
10805.0625,10888.497,10942.061,10991.345,11013.781,11023.767
9913.341796875,9920.683,9968.062,10007.515,10017.987,9981.543
1633.3826904296875,1637.7644,1637.5441,1635.72,1633.0792,1627.4197
6876.0439453125,6969.597,7035.825,7132.71,7093.0493,7062.371
2788.4931640625,2865.8584,2937.3625,3026.844,3101.8513,3145.603
1974.197265625,1995.4508,2016.5775,2039.2971,2063.1174,2082.282
4942.3662109375,5063.1787,5201.9604,5339.4946,5497.592,5630.0225
3273.624755859375,3271.1406,3272.7312,3276.9507,3281.972,3283.4954
3898.556396484375,3913.9434,3949.726,3969.691,3991.4749,3987.435
1887.873046875,1887.8448,1889.5895,1888.0109,1905.8136,1885.5118
6338.296875,6513.5713,6689.1133,6869.3867,7052.7476,7195.009
1965.06103515625,1968.7673,1973.2194,1976.009,1974.8871,1975.8722
2928.952392578125,2912.6304,2913.4724,2910.155,2920.8145,2903.4976
1111.962890625,1112.5906,1112.5339,1111.7595,1112.2625,1113.3281
3590.246337890625,3606.358,3644.348,3692.2705,3673.925,3665.5598
1239.5384521484375,1254.6724,1268.8573,1283.1561,1295.4586,1307.2611
4345.2421875,4346.798,4345.62,4347.676,4343.5312,4342.9946
3300.024658203125,3306.2437,3322.0342,3328.9082,3329.255,3328.3596
3686.904541015625,3743.6555,3806.6174,3853.6626,3910.8162,3968.1765
2647.77783203125,2688.684,2696.3364,2731.331,2809.4883,2736.717
1504.0142822265625,1504.9517,1506.8916,1509.5773,1512.0658,1501.1465
1660.7344970703125,1650.6564,1668.7292,1638.0703,1671.4358,1703.5461
6044.3857421875,6080.231,6114.135,6152.005,6166.6665,6168.1616
3265.239990234375,3305.0771,3318.8208,3416.6375,3389.5889,3323.8484
1697.6263427734375,1737.7749,1776.3257,1812.1622,1867.3627,1913.0447
7355.021484375,7575.0713,7713.2695,7582.5903,7753.536,8098.1904
2909.8701171875,2981.7996,3039.1707,3064.683,3076.165,3105.0603
9169.9912109375,9195.705,8977.106,10099.787,9624.971,9184.322
2420.948486328125,2370.7395,2356.2388,2659.678,2652.3796,2376.2424
5991.8720703125,6026.034,6051.048,6059.6465,6060.8584,6084.6357
2165.2900390625,2255.5945,2368.71,2476.4585,2631.5396,2725.227
1462.4407958984375,1424.243,1415.2285,1508.1007,1482.7214,1446.3247
12307.87890625,12828.061,13297.507,13627.207,13831.756,14133.91
5359.80322265625,5481.177,5535.553,5658.6895,5573.744,5623.807
3248.592041015625,3295.9272,3311.3257,3365.5251,3376.2097,3339.7942
900.289306640625,940.80994,985.73596,1019.7383,1063.1276,1125.9209
6635.59521484375,6876.426,7082.2617,7295.108,7338.327,7408.659
4384.54931640625,4507.383,4642.7,4745.5347,4894.428,5040.12
4343.55322265625,4429.9043,4482.5215,4543.9297,4550.745,4572.25
5940.18115234375,5963.487,5962.4194,6002.057,5991.224,5982.1255
2252.81787109375,2285.5142,2318.9612,2324.821,2368.7666,2401.4094
7159.8916015625,7392.8916,7652.3486,7909.996,8232.108,8531.17
1260.557861328125,1258.1104,1256.0723,1253.8264,1251.1006,1251.1641
2687.123779296875,2702.193,2715.046,2726.1653,2732.8613,2745.9717
4888.2412109375,4883.579,4883.726,4878.4863,4879.1646,4878.5317
2011.034912109375,2006.394,2002.3492,1999.9817,1994.8035,1997.4457
1971.298095703125,1970.0654,1968.9363,1968.9713,1967.3851,1966.6324
1072.432861328125,1069.3937,1067.7316,1064.8182,1065.1554,1063.6498
1521.1845703125,1512.243,1510.9208,1508.4742,1506.9778,1506.8217
3539.66162109375,3539.8052,3538.6184,3539.1165,3536.969,3537.3662
2130.109375,2135.697,2140.688,2145.682,2147.5415,2149.6738
9139.6259765625,9280.13,9424.285,9556.88,9703.77,9842.507
7378.7744140625,7411.6743,7426.996,7395.1655,7435.211,7398.221
